TrainNo,StartingStationCode,DepartureTime,ArrivingStationCode,ArrivalTime,EdgeWeight
6449,ERS,Wed 7:50,ALLP,Wed 9:25,95
6449,ERS,Thu 7:50,ALLP,Thu 9:25,95
6449,ERS,Fri 7:50,ALLP,Fri 9:25,95
6449,ERS,Sat 7:50,ALLP,Sat 9:25,95
6450,KYJ,Sun 8:50,ALLP,Sun 9:48,58
6450,ALLP,Sun 9:53,ERS,Sun 11:30,97
6450,KYJ,Mon 8:50,ALLP,Mon 9:48,58
6450,ALLP,Mon 9:53,ERS,Mon 11:30,97
6450,KYJ,Tue 8:50,ALLP,Tue 9:48,58
6450,ALLP,Tue 9:53,ERS,Tue 11:30,97
6450,KYJ,Wed 8:50,ALLP,Wed 9:48,58
6450,ALLP,Wed 9:53,ERS,Wed 11:30,97
6450,KYJ,Thu 8:50,ALLP,Thu 9:48,58
6450,ALLP,Thu 9:53,ERS,Thu 11:30,97
6450,KYJ,Fri 8:50,ALLP,Fri 9:48,58
6450,ALLP,Fri 9:53,ERS,Fri 11:30,97
6450,KYJ,Sat 8:50,ALLP,Sat 9:48,58
6450,ALLP,Sat 9:53,ERS,Sat 11:30,97
6451,ERS,Sun 18:25,ALLP,Sun 19:56,91
6451,ALLP,Sun 19:58,KYJ,Sun 21:05,67
6451,ERS,Mon 18:25,ALLP,Mon 19:56,91
6451,ALLP,Mon 19:58,KYJ,Mon 21:05,67
6451,ERS,Tue 18:25,ALLP,Tue 19:56,91
6451,ALLP,Tue 19:58,KYJ,Tue 21:05,67
6451,ERS,Wed 18:25,ALLP,Wed 19:56,91
6451,ALLP,Wed 19:58,KYJ,Wed 21:05,67
6451,ERS,Thu 18:25,ALLP,Thu 19:56,91
6451,ALLP,Thu 19:58,KYJ,Thu 21:05,67
6451,ERS,Fri 18:25,ALLP,Fri 19:56,91
6451,ALLP,Fri 19:58,KYJ,Fri 21:05,67
6451,ERS,Sat 18:25,ALLP,Sat 19:56,91
6451,ALLP,Sat 19:58,KYJ,Sat 21:05,67
6452,ALLP,Sun 18:20,ERS,Sun 19:50,90
6452,ALLP,Mon 18:20,ERS,Mon 19:50,90
6452,ALLP,Tue 18:20,ERS,Tue 19:50,90
6452,ALLP,Wed 18:20,ERS,Wed 19:50,90
6452,ALLP,Thu 18:20,ERS,Thu 19:50,90
6452,ALLP,Fri 18:20,ERS,Fri 19:50,90
6452,ALLP,Sat 18:20,ERS,Sat 19:50,90
6453,ERS,Sun 7:45,KTYM,Sun 9:30,105
6453,ERS,Mon 7:45,KTYM,Mon 9:30,105
6453,ERS,Tue 7:45,KTYM,Tue 9:30,105
6453,ERS,Wed 7:45,KTYM,Wed 9:30,105
6453,ERS,Thu 7:45,KTYM,Thu 9:30,105
6453,ERS,Fri 7:45,KTYM,Fri 9:30,105
6453,ERS,Sat 7:45,KTYM,Sat 9:30,105
6461,SRR,Sun 22:10,TCR,Sun 23:10,60
6461,SRR,Mon 22:10,TCR,Mon 23:10,60
6461,SRR,Tue 22:10,TCR,Tue 23:10,60
6461,SRR,Wed 22:10,TCR,Wed 23:10,60
6461,SRR,Thu 22:10,TCR,Thu 23:10,60
6461,SRR,Fri 22:10,TCR,Fri 23:10,60
6461,SRR,Sat 22:10,TCR,Sat 23:10,60
6495,TCR,Sun 17:35,SRR,Sun 18:45,70
6495,TCR,Mon 17:35,SRR,Mon 18:45,70
6495,TCR,Tue 17:35,SRR,Tue 18:45,70
6495,TCR,Wed 17:35,SRR,Wed 18:45,70
6495,TCR,Thu 17:35,SRR,Thu 18:45,70
6495,TCR,Fri 17:35,SRR,Fri 18:45,70
6495,TCR,Sat 17:35,SRR,Sat 18:45,70
6497,SRR,Sun 12:05,TCR,Sun 13:00,55
6497,SRR,Mon 12:05,TCR,Mon 13:00,55
6497,SRR,Tue 12:05,TCR,Tue 13:00,55
6497,SRR,Wed 12:05,TCR,Wed 13:00,55
6497,SRR,Thu 12:05,TCR,Thu 13:00,55
6497,SRR,Fri 12:05,TCR,Fri 13:00,55
6497,SRR,Sat 12:05,TCR,Sat 13:00,55
6639,PUU,Sun 6:35,QLN,Sun 7:55,80
6639,QLN,Sun 8:05,TVC,Sun 9:25,80
6639,TVC,Sun 9:52,NCJ,Sun 11:35,103
6639,PUU,Mon 6:35,QLN,Mon 7:55,80
6639,QLN,Mon 8:05,TVC,Mon 9:25,80
6639,TVC,Mon 9:52,NCJ,Mon 11:35,103
6639,PUU,Tue 6:35,QLN,Tue 7:55,80
6639,QLN,Tue 8:05,TVC,Tue 9:25,80
6639,TVC,Tue 9:52,NCJ,Tue 11:35,103
6639,PUU,Wed 6:35,QLN,Wed 7:55,80
6639,QLN,Wed 8:05,TVC,Wed 9:25,80
6639,TVC,Wed 9:52,NCJ,Wed 11:35,103
6639,PUU,Thu 6:35,QLN,Thu 7:55,80
6639,QLN,Thu 8:05,TVC,Thu 9:25,80
6639,TVC,Thu 9:52,NCJ,Thu 11:35,103
6639,PUU,Fri 6:35,QLN,Fri 7:55,80
6639,QLN,Fri 8:05,TVC,Fri 9:25,80
6639,TVC,Fri 9:52,NCJ,Fri 11:35,103
6639,PUU,Sat 6:35,QLN,Sat 7:55,80
6639,QLN,Sat 8:05,TVC,Sat 9:25,80
6639,TVC,Sat 9:52,NCJ,Sat 11:35,103
6640,CAPE,Sun 15:10,NCJ,Sun 15:32,22
6640,NCJ,Sun 15:37,TVC,Sun 17:19,102
6640,TVC,Sun 17:37,QLN,Sun 18:55,78
6640,QLN,Sun 19:00,PUU,Sun 20:15,75
6640,CAPE,Mon 15:10,NCJ,Mon 15:32,22
6640,NCJ,Mon 15:37,TVC,Mon 17:19,102
6640,TVC,Mon 17:37,QLN,Mon 18:55,78
6640,QLN,Mon 19:00,PUU,Mon 20:15,75
6640,CAPE,Tue 15:10,NCJ,Tue 15:32,22
6640,NCJ,Tue 15:37,TVC,Tue 17:19,102
6640,TVC,Tue 17:37,QLN,Tue 18:55,78
6640,QLN,Tue 19:00,PUU,Tue 20:15,75
6640,CAPE,Wed 15:10,NCJ,Wed 15:32,22
6640,NCJ,Wed 15:37,TVC,Wed 17:19,102
6640,TVC,Wed 17:37,QLN,Wed 18:55,78
6640,QLN,Wed 19:00,PUU,Wed 20:15,75
6640,CAPE,Thu 15:10,NCJ,Thu 15:32,22
6640,NCJ,Thu 15:37,TVC,Thu 17:19,102
6640,TVC,Thu 17:37,QLN,Thu 18:55,78
6640,QLN,Thu 19:00,PUU,Thu 20:15,75
6640,CAPE,Fri 15:10,NCJ,Fri 15:32,22
6640,NCJ,Fri 15:37,TVC,Fri 17:19,102
6640,TVC,Fri 17:37,QLN,Fri 18:55,78
6640,QLN,Fri 19:00,PUU,Fri 20:15,75
6640,CAPE,Sat 15:10,NCJ,Sat 15:32,22
6640,NCJ,Sat 15:37,TVC,Sat 17:19,102
6640,TVC,Sat 17:37,QLN,Sat 18:55,78
6640,QLN,Sat 19:00,PUU,Sat 20:15,75
6641,NCJ,Sun 18:50,TEN,Sun 20:40,110
6641,NCJ,Mon 18:50,TEN,Mon 20:40,110
6641,NCJ,Tue 18:50,TEN,Tue 20:40,110
6641,NCJ,Wed 18:50,TEN,Wed 20:40,110
6641,NCJ,Thu 18:50,TEN,Thu 20:40,110
6641,NCJ,Fri 18:50,TEN,Fri 20:40,110
6641,NCJ,Sat 18:50,TEN,Sat 20:40,110
6642,TEN,Sun 7:10,NCJ,Sun 8:55,105
6642,TEN,Mon 7:10,NCJ,Mon 8:55,105
6642,TEN,Tue 7:10,NCJ,Tue 8:55,105
6642,TEN,Wed 7:10,NCJ,Wed 8:55,105
6642,TEN,Thu 7:10,NCJ,Thu 8:55,105
6642,TEN,Fri 7:10,NCJ,Fri 8:55,105
6642,TEN,Sat 7:10,NCJ,Sat 8:55,105
6643,NCJ,Sun 10:35,CAPE,Sun 10:55,20
6643,NCJ,Mon 10:35,CAPE,Mon 10:55,20
6643,NCJ,Tue 10:35,CAPE,Tue 10:55,20
6643,NCJ,Wed 10:35,CAPE,Wed 10:55,20
6643,NCJ,Thu 10:35,CAPE,Thu 10:55,20
6643,NCJ,Fri 10:35,CAPE,Fri 10:55,20
6643,NCJ,Sat 10:35,CAPE,Sat 10:55,20
6661,PUU,Sun 19:25,QLN,Sun 20:40,75
6661,PUU,Mon 19:25,QLN,Mon 20:40,75
6661,PUU,Tue 19:25,QLN,Tue 20:40,75
6661,PUU,Wed 19:25,QLN,Wed 20:40,75
6661,PUU,Thu 19:25,QLN,Thu 20:40,75
6661,PUU,Fri 19:25,QLN,Fri 20:40,75
6661,PUU,Sat 19:25,QLN,Sat 20:40,75
6666,QLN,Sun 17:35,PUU,Sun 19:05,90
6666,QLN,Mon 17:35,PUU,Mon 19:05,90
6666,QLN,Tue 17:35,PUU,Tue 19:05,90
6666,QLN,Wed 17:35,PUU,Wed 19:05,90
6666,QLN,Thu 17:35,PUU,Thu 19:05,90
6666,QLN,Fri 17:35,PUU,Fri 19:05,90
6666,QLN,Sat 17:35,PUU,Sat 19:05,90
6669,PUU,Sun 8:10,QLN,Sun 9:30,80
6669,PUU,Mon 8:10,QLN,Mon 9:30,80
6669,PUU,Tue 8:10,QLN,Tue 9:30,80
6669,PUU,Wed 8:10,QLN,Wed 9:30,80
6669,PUU,Thu 8:10,QLN,Thu 9:30,80
6669,PUU,Fri 8:10,QLN,Fri 9:30,80
6669,PUU,Sat 8:10,QLN,Sat 9:30,80
6670,QLN,Sun 6:20,PUU,Sun 7:35,75
6670,QLN,Mon 6:20,PUU,Mon 7:35,75
6670,QLN,Tue 6:20,PUU,Tue 7:35,75
6670,QLN,Wed 6:20,PUU,Wed 7:35,75
6670,QLN,Thu 6:20,PUU,Thu 7:35,75
6670,QLN,Fri 6:20,PUU,Fri 7:35,75
6670,QLN,Sat 6:20,PUU,Sat 7:35,75
6768,QLN,Sun 8:00,KYJ,Sun 8:59,59
6768,KYJ,Sun 9:00,KTYM,Sun 10:07,67
6768,KTYM,Sun 10:09,ERS,Sun 12:00,111
6768,QLN,Tue 8:00,KYJ,Tue 8:59,59
6768,KYJ,Tue 9:00,KTYM,Tue 10:07,67
6768,KTYM,Tue 10:09,ERS,Tue 12:00,111
6768,QLN,Wed 8:00,KYJ,Wed 8:59,59
6768,KYJ,Wed 9:00,KTYM,Wed 10:07,67
6768,KTYM,Wed 10:09,ERS,Wed 12:00,111
6768,QLN,Thu 8:00,KYJ,Thu 8:59,59
6768,KYJ,Thu 9:00,KTYM,Thu 10:07,67
6768,KTYM,Thu 10:09,ERS,Thu 12:00,111
6768,QLN,Fri 8:00,KYJ,Fri 8:59,59
6768,KYJ,Fri 9:00,KTYM,Fri 10:07,67
6768,KTYM,Fri 10:09,ERS,Fri 12:00,111
6768,QLN,Sat 8:00,KYJ,Sat 8:59,59
6768,KYJ,Sat 9:00,KTYM,Sat 10:07,67
6768,KTYM,Sat 10:09,ERS,Sat 12:00,111
6769,ERS,Sun 13:35,KTYM,Sun 15:00,85
6769,KTYM,Sun 15:02,KYJ,Sun 16:21,79
6769,KYJ,Sun 16:22,QLN,Sun 17:20,58
6769,ERS,Tue 13:35,KTYM,Tue 15:00,85
6769,KTYM,Tue 15:02,KYJ,Tue 16:21,79
6769,KYJ,Tue 16:22,QLN,Tue 17:20,58
6769,ERS,Wed 13:35,KTYM,Wed 15:00,85
6769,KTYM,Wed 15:02,KYJ,Wed 16:21,79
6769,KYJ,Wed 16:22,QLN,Wed 17:20,58
6769,ERS,Thu 13:35,KTYM,Thu 15:00,85
6769,KTYM,Thu 15:02,KYJ,Thu 16:21,79
6769,KYJ,Thu 16:22,QLN,Thu 17:20,58
6769,ERS,Fri 13:35,KTYM,Fri 15:00,85
6769,KTYM,Fri 15:02,KYJ,Fri 16:21,79
6769,KYJ,Fri 16:22,QLN,Fri 17:20,58
6769,ERS,Sat 13:35,KTYM,Sat 15:00,85
6769,KTYM,Sat 15:02,KYJ,Sat 16:21,79
6769,KYJ,Sat 16:22,QLN,Sat 17:20,58
6770,QLN,Mon 9:05,KYJ,Mon 10:06,61
6770,KYJ,Mon 10:08,ALLP,Mon 11:15,67
6770,QLN,Tue 9:05,KYJ,Tue 10:06,61
6770,KYJ,Tue 10:08,ALLP,Tue 11:15,67
6770,QLN,Wed 9:05,KYJ,Wed 10:06,61
6770,KYJ,Wed 10:08,ALLP,Wed 11:15,67
6770,QLN,Thu 9:05,KYJ,Thu 10:06,61
6770,KYJ,Thu 10:08,ALLP,Thu 11:15,67
6770,QLN,Fri 9:05,KYJ,Fri 10:06,61
6770,KYJ,Fri 10:08,ALLP,Fri 11:15,67
6770,QLN,Sat 9:05,KYJ,Sat 10:06,61
6770,KYJ,Sat 10:08,ALLP,Sat 11:15,67
6771,ALLP,Mon 13:15,KYJ,Mon 14:15,60
6771,KYJ,Mon 14:17,QLN,Mon 15:20,63
6771,ALLP,Tue 13:15,KYJ,Tue 14:15,60
6771,KYJ,Tue 14:17,QLN,Tue 15:20,63
6771,ALLP,Wed 13:15,KYJ,Wed 14:15,60
6771,KYJ,Wed 14:17,QLN,Wed 15:20,63
6771,ALLP,Thu 13:15,KYJ,Thu 14:15,60
6771,KYJ,Thu 14:17,QLN,Thu 15:20,63
6771,ALLP,Fri 13:15,KYJ,Fri 14:15,60
6771,KYJ,Fri 14:17,QLN,Fri 15:20,63
6771,ALLP,Sat 13:15,KYJ,Sat 14:15,60
6771,KYJ,Sat 14:17,QLN,Sat 15:20,63
6772,QLN,Sun 11:35,KCVL,Sun 12:59,84
6772,KCVL,Sun 13:00,TVC,Sun 13:15,15
6772,TVC,Sun 13:18,NCJ,Sun 15:28,130
6772,NCJ,Sun 15:32,CAPE,Sun 15:50,18
6772,QLN,Mon 11:35,KCVL,Mon 12:59,84
6772,KCVL,Mon 13:00,TVC,Mon 13:15,15
6772,TVC,Mon 13:18,NCJ,Mon 15:28,130
6772,NCJ,Mon 15:32,CAPE,Mon 15:50,18
6772,QLN,Tue 11:35,KCVL,Tue 12:59,84
6772,KCVL,Tue 13:00,TVC,Tue 13:15,15
6772,TVC,Tue 13:18,NCJ,Tue 15:28,130
6772,NCJ,Tue 15:32,CAPE,Tue 15:50,18
6772,QLN,Wed 11:35,KCVL,Wed 12:59,84
6772,KCVL,Wed 13:00,TVC,Wed 13:15,15
6772,TVC,Wed 13:18,NCJ,Wed 15:28,130
6772,NCJ,Wed 15:32,CAPE,Wed 15:50,18
6772,QLN,Thu 11:35,KCVL,Thu 12:59,84
6772,KCVL,Thu 13:00,TVC,Thu 13:15,15
6772,TVC,Thu 13:18,NCJ,Thu 15:28,130
6772,NCJ,Thu 15:32,CAPE,Thu 15:50,18
6772,QLN,Sat 11:35,KCVL,Sat 12:59,84
6772,KCVL,Sat 13:00,TVC,Sat 13:15,15
6772,TVC,Sat 13:18,NCJ,Sat 15:28,130
6772,NCJ,Sat 15:32,CAPE,Sat 15:50,18
6773,CAPE,Sun 16:00,NCJ,Sun 16:20,20
6773,NCJ,Sun 16:52,TVC,Sun 19:02,130
6773,TVC,Sun 19:07,KCVL,Sun 19:18,11
6773,KCVL,Sun 19:41,QLN,Sun 21:25,104
6773,CAPE,Mon 16:00,NCJ,Mon 16:20,20
6773,NCJ,Mon 16:52,TVC,Mon 19:02,130
6773,TVC,Mon 19:07,KCVL,Mon 19:18,11
6773,KCVL,Mon 19:41,QLN,Mon 21:25,104
6773,CAPE,Tue 16:00,NCJ,Tue 16:20,20
6773,NCJ,Tue 16:52,TVC,Tue 19:02,130
6773,TVC,Tue 19:07,KCVL,Tue 19:18,11
6773,KCVL,Tue 19:41,QLN,Tue 21:25,104
6773,CAPE,Wed 16:00,NCJ,Wed 16:20,20
6773,NCJ,Wed 16:52,TVC,Wed 19:02,130
6773,TVC,Wed 19:07,KCVL,Wed 19:18,11
6773,KCVL,Wed 19:41,QLN,Wed 21:25,104
6773,CAPE,Thu 16:00,NCJ,Thu 16:20,20
6773,NCJ,Thu 16:52,TVC,Thu 19:02,130
6773,TVC,Thu 19:07,KCVL,Thu 19:18,11
6773,KCVL,Thu 19:41,QLN,Thu 21:25,104
6773,CAPE,Sat 16:00,NCJ,Sat 16:20,20
6773,NCJ,Sat 16:52,TVC,Sat 19:02,130
6773,TVC,Sat 19:07,KCVL,Sat 19:18,11
6773,KCVL,Sat 19:41,QLN,Sat 21:25,104
6777,ERS,Sun 6:00,KTYM,Sun 7:35,95
6777,KTYM,Sun 7:38,KYJ,Sun 8:52,74
6777,KYJ,Sun 8:54,QLN,Sun 10:00,66
6777,ERS,Mon 6:00,KTYM,Mon 7:35,95
6777,KTYM,Mon 7:38,KYJ,Mon 8:52,74
6777,KYJ,Mon 8:54,QLN,Mon 10:00,66
6777,ERS,Tue 6:00,KTYM,Tue 7:35,95
6777,KTYM,Tue 7:38,KYJ,Tue 8:52,74
6777,KYJ,Tue 8:54,QLN,Tue 10:00,66
6777,ERS,Thu 6:00,KTYM,Thu 7:35,95
6777,KTYM,Thu 7:38,KYJ,Thu 8:52,74
6777,KYJ,Thu 8:54,QLN,Thu 10:00,66
6777,ERS,Fri 6:00,KTYM,Fri 7:35,95
6777,KTYM,Fri 7:38,KYJ,Fri 8:52,74
6777,KYJ,Fri 8:54,QLN,Fri 10:00,66
6777,ERS,Sat 6:00,KTYM,Sat 7:35,95
6777,KTYM,Sat 7:38,KYJ,Sat 8:52,74
6777,KYJ,Sat 8:54,QLN,Sat 10:00,66
6778,QLN,Sun 11:00,KYJ,Sun 12:04,64
6778,KYJ,Sun 12:05,KTYM,Sun 13:11,66
6778,KTYM,Sun 13:13,ERS,Sun 14:50,97
6778,QLN,Mon 11:00,KYJ,Mon 12:04,64
6778,KYJ,Mon 12:05,KTYM,Mon 13:11,66
6778,KTYM,Mon 13:13,ERS,Mon 14:50,97
6778,QLN,Tue 11:00,KYJ,Tue 12:04,64
6778,KYJ,Tue 12:05,KTYM,Tue 13:11,66
6778,KTYM,Tue 13:13,ERS,Tue 14:50,97
6778,QLN,Thu 11:00,KYJ,Thu 12:04,64
6778,KYJ,Thu 12:05,KTYM,Thu 13:11,66
6778,KTYM,Thu 13:13,ERS,Thu 14:50,97
6778,QLN,Fri 11:00,KYJ,Fri 12:04,64
6778,KYJ,Fri 12:05,KTYM,Fri 13:11,66
6778,KTYM,Fri 13:13,ERS,Fri 14:50,97
6778,QLN,Sat 11:00,KYJ,Sat 12:04,64
6778,KYJ,Sat 12:05,KTYM,Sat 13:11,66
6778,KTYM,Sat 13:13,ERS,Sat 14:50,97
6785,KTYM,Sun 17:40,KYJ,Sun 18:53,73
6785,KYJ,Sun 18:54,QLN,Sun 20:15,81
6785,KTYM,Mon 17:40,KYJ,Mon 18:53,73
6785,KYJ,Mon 18:54,QLN,Mon 20:15,81
6785,KTYM,Tue 17:40,KYJ,Tue 18:53,73
6785,KYJ,Tue 18:54,QLN,Tue 20:15,81
6785,KTYM,Wed 17:40,KYJ,Wed 18:53,73
6785,KYJ,Wed 18:54,QLN,Wed 20:15,81
6785,KTYM,Thu 17:40,KYJ,Thu 18:53,73
6785,KYJ,Thu 18:54,QLN,Thu 20:15,81
6785,KTYM,Fri 17:40,KYJ,Fri 18:53,73
6785,KYJ,Fri 18:54,QLN,Fri 20:15,81
6785,KTYM,Sat 17:40,KYJ,Sat 18:53,73
6785,KYJ,Sat 18:54,QLN,Sat 20:15,81
6786,QLN,Sun 14:40,KYJ,Sun 15:35,55
6786,KYJ,Sun 15:36,KTYM,Sun 16:55,79
6786,QLN,Mon 14:40,KYJ,Mon 15:35,55
6786,KYJ,Mon 15:36,KTYM,Mon 16:55,79
6786,QLN,Tue 14:40,KYJ,Tue 15:35,55
6786,KYJ,Tue 15:36,KTYM,Tue 16:55,79
6786,QLN,Wed 14:40,KYJ,Wed 15:35,55
6786,KYJ,Wed 15:36,KTYM,Wed 16:55,79
6786,QLN,Thu 14:40,KYJ,Thu 15:35,55
6786,KYJ,Thu 15:36,KTYM,Thu 16:55,79
6786,QLN,Fri 14:40,KYJ,Fri 15:35,55
6786,KYJ,Fri 15:36,KTYM,Fri 16:55,79
6786,QLN,Sat 14:40,KYJ,Sat 15:35,55
6786,KYJ,Sat 15:36,KTYM,Sat 16:55,79
6797,PGT,Sun 7:20,TCR,Sun 9:10,110
6797,TCR,Sun 9:12,ERN,Sun 11:03,111
6797,ERN,Sun 11:05,ERS,Sun 11:15,10
6797,PGT,Mon 7:20,TCR,Mon 9:10,110
6797,TCR,Mon 9:12,ERN,Mon 11:03,111
6797,ERN,Mon 11:05,ERS,Mon 11:15,10
6797,PGT,Wed 7:20,TCR,Wed 9:10,110
6797,TCR,Wed 9:12,ERN,Wed 11:03,111
6797,ERN,Wed 11:05,ERS,Wed 11:15,10
6797,PGT,Thu 7:20,TCR,Thu 9:10,110
6797,TCR,Thu 9:12,ERN,Thu 11:03,111
6797,ERN,Thu 11:05,ERS,Thu 11:15,10
6797,PGT,Fri 7:20,TCR,Fri 9:10,110
6797,TCR,Fri 9:12,ERN,Fri 11:03,111
6797,ERN,Fri 11:05,ERS,Fri 11:15,10
6797,PGT,Sat 7:20,TCR,Sat 9:10,110
6797,TCR,Sat 9:12,ERN,Sat 11:03,111
6797,ERN,Sat 11:05,ERS,Sat 11:15,10
6798,ERS,Sun 14:45,ERN,Sun 14:53,8
6798,ERN,Sun 14:54,TCR,Sun 16:44,110
6798,TCR,Sun 16:45,PGT,Sun 18:35,110
6798,ERS,Mon 14:45,ERN,Mon 14:53,8
6798,ERN,Mon 14:54,TCR,Mon 16:44,110
6798,TCR,Mon 16:45,PGT,Mon 18:35,110
6798,ERS,Wed 14:45,ERN,Wed 14:53,8
6798,ERN,Wed 14:54,TCR,Wed 16:44,110
6798,TCR,Wed 16:45,PGT,Wed 18:35,110
6798,ERS,Thu 14:45,ERN,Thu 14:53,8
6798,ERN,Thu 14:54,TCR,Thu 16:44,110
6798,TCR,Thu 16:45,PGT,Thu 18:35,110
6798,ERS,Fri 14:45,ERN,Fri 14:53,8
6798,ERN,Fri 14:54,TCR,Fri 16:44,110
6798,TCR,Fri 16:45,PGT,Fri 18:35,110
6798,ERS,Sat 14:45,ERN,Sat 14:53,8
6798,ERN,Sat 14:54,TCR,Sat 16:44,110
6798,TCR,Sat 16:45,PGT,Sat 18:35,110
7435,MDU,Sat 18:05,TEN,Sat 21:05,180
7435,TEN,Sat 21:10,NCJ,Sat 22:30,80
7436,NCJ,Sun 0:30,TEN,Sun 2:00,90
7436,TEN,Sun 2:05,MDU,Sun 4:15,130
10215,CLT,Mon 6:50,SRR,Mon 8:20,90
10215,SRR,Mon 8:30,TCR,Mon 9:11,41
10215,TCR,Mon 9:14,ERS,Mon 11:00,106
10216,ERS,Mon 13:25,TCR,Mon 14:48,83
10216,TCR,Mon 14:51,SRR,Mon 15:40,49
10216,SRR,Mon 15:45,CLT,Mon 17:05,80
11097,CLT,Sun 23:15,SRR,Mon 0:45,90
11097,SRR,Mon 0:57,TCR,Mon 1:36,39
11097,TCR,Mon 1:39,ERN,Mon 2:58,79
11097,ERN,Mon 3:00,ERS,Mon 3:15,15
11098,ERS,Mon 18:50,TCR,Mon 20:20,90
11098,TCR,Mon 20:23,SRR,Mon 21:09,46
11098,SRR,Mon 21:17,CLT,Mon 22:32,75
12075,CLT,Sun 13:45,SRR,Sun 15:05,80
12075,SRR,Sun 15:18,TCR,Sun 15:57,39
12075,TCR,Sun 15:59,ERS,Sun 17:25,86
12075,ERS,Sun 17:30,ALLP,Sun 18:34,64
12075,ALLP,Sun 18:36,KYJ,Sun 19:28,52
12075,KYJ,Sun 19:30,QLN,Sun 20:12,42
12075,QLN,Sun 20:14,TVC,Sun 21:25,71
12075,CLT,Mon 13:45,SRR,Mon 15:05,80
12075,SRR,Mon 15:18,TCR,Mon 15:57,39
12075,TCR,Mon 15:59,ERS,Mon 17:25,86
12075,ERS,Mon 17:30,ALLP,Mon 18:34,64
12075,ALLP,Mon 18:36,KYJ,Mon 19:28,52
12075,KYJ,Mon 19:30,QLN,Mon 20:12,42
12075,QLN,Mon 20:14,TVC,Mon 21:25,71
12075,CLT,Tue 13:45,SRR,Tue 15:05,80
12075,SRR,Tue 15:18,TCR,Tue 15:57,39
12075,TCR,Tue 15:59,ERS,Tue 17:25,86
12075,ERS,Tue 17:30,ALLP,Tue 18:34,64
12075,ALLP,Tue 18:36,KYJ,Tue 19:28,52
12075,KYJ,Tue 19:30,QLN,Tue 20:12,42
12075,QLN,Tue 20:14,TVC,Tue 21:25,71
12075,CLT,Wed 13:45,SRR,Wed 15:05,80
12075,SRR,Wed 15:18,TCR,Wed 15:57,39
12075,TCR,Wed 15:59,ERS,Wed 17:25,86
12075,ERS,Wed 17:30,ALLP,Wed 18:34,64
12075,ALLP,Wed 18:36,KYJ,Wed 19:28,52
12075,KYJ,Wed 19:30,QLN,Wed 20:12,42
12075,QLN,Wed 20:14,TVC,Wed 21:25,71
12075,CLT,Thu 13:45,SRR,Thu 15:05,80
12075,SRR,Thu 15:18,TCR,Thu 15:57,39
12075,TCR,Thu 15:59,ERS,Thu 17:25,86
12075,ERS,Thu 17:30,ALLP,Thu 18:34,64
12075,ALLP,Thu 18:36,KYJ,Thu 19:28,52
12075,KYJ,Thu 19:30,QLN,Thu 20:12,42
12075,QLN,Thu 20:14,TVC,Thu 21:25,71
12075,CLT,Fri 13:45,SRR,Fri 15:05,80
12075,SRR,Fri 15:18,TCR,Fri 15:57,39
12075,TCR,Fri 15:59,ERS,Fri 17:25,86
12075,ERS,Fri 17:30,ALLP,Fri 18:34,64
12075,ALLP,Fri 18:36,KYJ,Fri 19:28,52
12075,KYJ,Fri 19:30,QLN,Fri 20:12,42
12075,QLN,Fri 20:14,TVC,Fri 21:25,71
12075,CLT,Sat 13:45,SRR,Sat 15:05,80
12075,SRR,Sat 15:18,TCR,Sat 15:57,39
12075,TCR,Sat 15:59,ERS,Sat 17:25,86
12075,ERS,Sat 17:30,ALLP,Sat 18:34,64
12075,ALLP,Sat 18:36,KYJ,Sat 19:28,52
12075,KYJ,Sat 19:30,QLN,Sat 20:12,42
12075,QLN,Sat 20:14,TVC,Sat 21:25,71
12076,TVC,Sun 5:55,QLN,Sun 7:00,65
12076,QLN,Sun 7:02,KYJ,Sun 7:42,40
12076,KYJ,Sun 7:43,ALLP,Sun 8:23,40
12076,ALLP,Sun 8:25,ERS,Sun 9:16,51
12076,ERS,Sun 9:21,TCR,Sun 10:33,72
12076,TCR,Sun 10:35,SRR,Sun 11:33,58
12076,SRR,Sun 11:38,CLT,Sun 13:00,82
12076,TVC,Mon 5:55,QLN,Mon 7:00,65
12076,QLN,Mon 7:02,KYJ,Mon 7:42,40
12076,KYJ,Mon 7:43,ALLP,Mon 8:23,40
12076,ALLP,Mon 8:25,ERS,Mon 9:16,51
12076,ERS,Mon 9:21,TCR,Mon 10:33,72
12076,TCR,Mon 10:35,SRR,Mon 11:33,58
12076,SRR,Mon 11:38,CLT,Mon 13:00,82
12076,TVC,Tue 5:55,QLN,Tue 7:00,65
12076,QLN,Tue 7:02,KYJ,Tue 7:42,40
12076,KYJ,Tue 7:43,ALLP,Tue 8:23,40
12076,ALLP,Tue 8:25,ERS,Tue 9:16,51
12076,ERS,Tue 9:21,TCR,Tue 10:33,72
12076,TCR,Tue 10:35,SRR,Tue 11:33,58
12076,SRR,Tue 11:38,CLT,Tue 13:00,82
12076,TVC,Wed 5:55,QLN,Wed 7:00,65
12076,QLN,Wed 7:02,KYJ,Wed 7:42,40
12076,KYJ,Wed 7:43,ALLP,Wed 8:23,40
12076,ALLP,Wed 8:25,ERS,Wed 9:16,51
12076,ERS,Wed 9:21,TCR,Wed 10:33,72
12076,TCR,Wed 10:35,SRR,Wed 11:33,58
12076,SRR,Wed 11:38,CLT,Wed 13:00,82
